dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_src_dport_ltm,ct_dst_sport_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,is_sm_ips_ports,attack_cat,label,detection_score,true_label,timestamp,detected_by_model
0.184411,tcp,http,FIN,10,6,1552,268,81.34005,60603.758,9717.425,2,1,19.925556,33.798,1069.3922,60.845615,255,3491240318,3081067890,255,0.069298,0.015412,0.053886,155,45,1,0,1,1,0,0,1,0,Exploits,1,0.75,1,2025-07-15T10:25:51.474741,Flow_Aware_LSH
0.98449,tcp,http,FIN,12,14,1312,8978,25.39386,9775.62,67746.75,3,5,89.49909,71.666695,5097.6147,4659.2554,255,890175893,2945770534,255,0.092369,0.051809,0.04056,109,641,1,139,2,2,0,0,4,0,Exploits,1,0.75,1,2025-07-15T10:25:51.475347,Flow_Aware_LSH
2.903413,tcp,ftp,FIN,14,12,1680,682,8.610556,4298.3896,1724.8666,3,4,223.25992,255.37727,16720.588,501.6384,255,2952564121,861789685,255,0.155804,0.094262,0.061542,120,57,0,0,1,1,0,0,0,0,Normal,0,0.859375,0,2025-07-15T10:25:51.490796,Flow_Aware_LSH
0.25777,tcp,-,FIN,122,126,7816,16782,958.21857,240586.56,516708.7,30,32,2.127471,2.058368,215.32509,6.440362,255,2587385138,438852969,255,0.000597,0.000469,0.000128,64,133,0,0,1,1,0,0,0,0,Normal,0,0.9,0,2025-07-15T10:25:51.490864,Flow_Aware_LSH
4e-06,udp,dns,INT,2,0,114,0,250000.0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,15,15,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:25:51.496058,Flow_Aware_LSH
0.683174,tcp,http,FIN,10,6,896,268,21.956339,9450.008,2623.0505,2,1,69.62033,120.238,3542.2231,181.44951,255,820265562,550717864,255,0.167979,0.081974,0.086005,90,45,1,0,1,1,0,0,1,0,Exploits,1,0.75,1,2025-07-15T10:25:51.501207,Flow_Aware_LSH
0.199092,tcp,-,FIN,48,50,2958,32368,487.21194,116408.49,1274626.8,7,18,4.229043,4.051326,242.69661,240.19884,255,1937409099,4083060773,255,0.000707,0.000573,0.000134,62,647,0,0,1,1,0,0,0,0,Normal,0,0.8453124999999999,0,2025-07-15T10:25:51.511475,Flow_Aware_LSH
1.11299,tcp,http,FIN,12,14,1580,4168,22.462015,10415.1875,27824.148,3,2,101.14845,85.573616,9587.534,8829.284,255,2916815907,772350513,255,0.000652,0.00053,0.000122,132,298,1,0,1,1,0,0,1,0,Normal,0,0.9,0,2025-07-15T10:25:51.516978,Flow_Aware_LSH
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,18,0,0,0,0,Generic,1,0.8453124999999999,1,2025-07-15T10:25:51.517192,Flow_Aware_LSH
0.0,udp,-,INT,2,0,104,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:51.522305,Flow_Aware_LSH
4e-06,unas,-,INT,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,DoS,1,0.85,1,2025-07-15T10:25:51.523152,Flow_Aware_LSH
1e-05,udp,dns,INT,2,0,114,0,100000.0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,4,0,0,0,0,Generic,1,0.8359375,1,2025-07-15T10:25:51.528320,Flow_Aware_LSH
0.096003,tcp,ftp-data,FIN,6,8,320,1890,135.41243,22249.305,137829.02,1,2,19.1334,13.644714,1343.7637,32.844433,255,1750060478,1942050691,255,0.000625,0.000483,0.000142,53,236,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:51.528463,Flow_Aware_LSH
0.350535,tcp,-,FIN,92,164,5696,192828,727.4595,128603.42,4373954.0,10,71,3.848451,2.147251,229.65808,147.51714,255,3866703454,1721826678,255,0.00066,0.000529,0.000131,62,1176,0,0,6,1,0,0,0,0,Normal,0,0.8453124999999999,0,2025-07-15T10:25:51.533590,Flow_Aware_LSH
1.161586,tcp,-,FIN,20,22,1112,1646,35.296566,7279.7017,10826.576,7,9,61.13611,53.70014,3154.9312,2855.3274,255,3554562285,1409321668,255,0.064085,0.014831,0.049254,56,75,0,0,1,1,0,0,0,0,Exploits,1,0.75,1,2025-07-15T10:25:51.533682,Flow_Aware_LSH
0.472621,tcp,-,FIN,10,8,1526,354,35.969624,23257.537,5247.3335,2,1,50.86233,51.907,3379.3682,99.816376,255,1150203896,1742251364,255,0.131017,0.109262,0.021755,153,44,0,0,3,1,0,0,0,0,Fuzzers,1,0.75,1,2025-07-15T10:25:51.538797,Flow_Aware_LSH
4e-06,udp,dns,INT,2,0,114,0,250000.0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,4,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:25:51.544120,Flow_Aware_LSH
0.958558,tcp,http,FIN,58,14,68115,612,74.06959,558680.8,4748.8,26,1,16.380474,67.46508,1734.7147,87.19979,255,2257035405,417224820,255,0.117003,0.081504,0.035499,1174,44,0,0,1,1,0,0,0,0,Fuzzers,1,0.75,1,2025-07-15T10:25:51.549272,Flow_Aware_LSH
8e-06,udp,dns,INT,2,0,114,0,125000.0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,3,3,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:25:51.554412,Flow_Aware_LSH
1.1e-05,udp,dns,INT,2,0,114,0,90909.09,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,4,0,0,0,0,Generic,1,0.8359375,1,2025-07-15T10:25:51.559902,Flow_Aware_LSH
8e-06,unas,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,5,0,0,0,0,DoS,1,0.9,1,2025-07-15T10:25:51.565119,Flow_Aware_LSH
0.001297,udp,dns,CON,2,2,146,178,2313.03,450269.88,548959.1,0,0,0.011,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:51.575534,Flow_Aware_LSH
0.869653,tcp,ftp,FIN,52,54,2934,3740,120.737816,26474.928,33769.793,11,15,17.045528,16.39817,1719.1323,59.168922,255,2884018920,735472044,255,0.000698,0.000542,0.000156,56,69,0,0,1,1,1,1,0,0,Normal,0,0.9,0,2025-07-15T10:25:51.576032,Flow_Aware_LSH
0.376248,tcp,http,FIN,10,6,1062,268,39.86732,20327.018,4762.816,2,1,40.678444,64.5372,2131.3787,101.787674,255,2512637655,419055905,255,0.099115,0.053553,0.045562,106,45,1,0,1,1,0,0,1,0,Exploits,1,0.8265625,1,2025-07-15T10:25:51.576089,Flow_Aware_LSH
0.745248,tcp,-,FIN,10,8,756,354,22.811197,7310.318,3327.7512,2,1,82.805336,95.082855,4400.253,186.40694,255,1137772300,2220200697,255,0.119109,0.059329,0.05978,76,44,0,0,1,1,0,0,0,0,Normal,0,0.840625,0,2025-07-15T10:25:51.576121,Flow_Aware_LSH
0.961585,tcp,ftp,FIN,52,54,2934,3742,109.19472,23943.8,30557.88,11,15,18.848333,18.132435,1688.9739,61.370827,255,2880265345,2881353170,255,0.000699,0.000561,0.000138,56,69,0,0,1,1,1,1,0,0,Normal,0,0.75,0,2025-07-15T10:25:51.576147,Flow_Aware_LSH
0.838983,tcp,http,FIN,60,14,68199,612,87.01011,639469.44,5425.6167,27,1,14.220051,61.23277,1463.8247,95.985054,255,654369814,525559181,255,0.082511,0.025855,0.056656,1137,44,1,0,1,1,0,0,1,0,Normal,0,0.75,0,2025-07-15T10:25:51.581398,Flow_Aware_LSH
1.1e-05,sctp,-,INT,2,0,552,0,90909.09,200727260.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,276,0,0,0,2,2,0,0,0,0,Exploits,1,0.75,1,2025-07-15T10:25:51.586564,Flow_Aware_LSH
8.039647,tcp,-,FIN,26,26,6959,2206,6.343562,6658.9985,2111.5354,9,8,320.43158,317.93317,30680.701,880.0604,255,182338150,3967163731,255,0.185692,0.091314,0.094378,268,85,0,0,1,1,0,0,0,0,Exploits,1,0.859375,1,2025-07-15T10:25:51.586740,Flow_Aware_LSH
9e-06,ipv6-route,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,DoS,1,0.75,1,2025-07-15T10:25:51.586931,Flow_Aware_LSH
1.37646,tcp,-,FIN,10,8,534,354,12.350523,2795.5771,1801.7233,2,1,152.83644,176.20229,8814.657,244.12364,255,2376738250,2909622,255,0.233523,0.143041,0.090482,53,44,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:51.586982,Flow_Aware_LSH
5e-06,larp,-,INT,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,DoS,1,0.75,1,2025-07-15T10:25:51.592110,Flow_Aware_LSH
8e-06,uti,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Exploits,1,0.9,1,2025-07-15T10:25:51.592202,Flow_Aware_LSH
8e-06,unas,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,DoS,1,0.9,1,2025-07-15T10:25:51.592270,Flow_Aware_LSH
5e-06,udp,dns,INT,2,0,114,0,200000.0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,22,22,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:25:51.592299,Flow_Aware_LSH
1.261898,tcp,-,FIN,12,8,3958,354,15.056684,23006.613,1965.2935,3,1,107.44145,162.88757,6800.5566,231.54643,255,1338806899,1282973752,255,0.200378,0.121684,0.078694,330,44,0,0,1,1,0,0,0,0,Exploits,1,0.9,1,2025-07-15T10:25:56.933611,Flow_Aware_LSH
7e-06,udp,dns,INT,2,0,114,0,142857.14,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,5,3,0,0,0,0,Generic,1,0.75,1,2025-07-15T10:25:56.949141,Flow_Aware_LSH
0.552026,tcp,-,FIN,8,8,364,374,27.172634,4622.9707,4753.3994,1,2,78.75028,69.303856,4668.6846,105.64468,255,3489713151,3645006572,255,0.110711,0.066888,0.043823,46,47,0,0,1,1,0,0,0,0,Backdoor,1,0.75,1,2025-07-15T10:25:56.954482,Flow_Aware_LSH
0.177781,udp,-,CON,2,2,168,112,16.874695,3779.9314,2519.9543,0,0,0.007,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,56,0,0,1,1,0,0,0,0,Exploits,1,0.75,1,2025-07-15T10:25:56.959600,Flow_Aware_LSH
1.036317,tcp,-,FIN,10,10,608,646,18.33416,4230.3657,4492.834,2,3,115.14633,100.55666,7114.9277,190.2287,255,313926403,3040896155,255,0.19259,0.130648,0.061942,61,65,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:56.964900,Flow_Aware_LSH
4e-06,udp,dns,INT,2,0,114,0,250000.0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,4,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:25:56.970566,Flow_Aware_LSH
8e-06,udp,dns,INT,2,0,114,0,125000.0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,12,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:25:56.970624,Flow_Aware_LSH
8e-06,isis,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Analysis,1,0.9,1,2025-07-15T10:25:56.970749,Flow_Aware_LSH
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,4,0,0,0,0,DoS,1,0.75,1,2025-07-15T10:25:56.975895,Flow_Aware_LSH
2.406917,tcp,-,FIN,24,22,1268,1630,18.696115,4041.6848,5171.761,7,9,104.637,112.78195,6048.7593,7208.7163,255,1735715532,4101395724,255,0.069803,0.038477,0.031326,53,74,0,0,1,1,0,0,0,0,Exploits,1,0.8546874999999999,1,2025-07-15T10:25:56.981080,Flow_Aware_LSH
1.1e-05,udp,dns,INT,2,0,114,0,90909.09,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,4,0,0,0,0,Generic,1,0.8359375,1,2025-07-15T10:25:56.991365,Flow_Aware_LSH
0.018683,tcp,-,FIN,48,50,2958,32368,5191.8857,1240486.0,13582830.0,7,18,0.389149,0.370755,21.744146,20.892963,255,3853951698,3854216329,255,0.000644,0.000509,0.000135,62,647,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:56.991559,Flow_Aware_LSH
2.477743,tcp,-,FIN,14,10,5158,804,9.282642,15465.688,2337.6113,4,2,190.59563,262.13766,15804.119,378.85965,255,774484865,835207637,255,0.200763,0.117685,0.083078,368,80,0,0,1,1,0,0,0,0,Fuzzers,1,0.8312499999999999,1,2025-07-15T10:25:56.991577,Flow_Aware_LSH
0.483512,tcp,http,FIN,10,8,802,1070,35.159416,11945.929,15503.234,2,2,53.723557,56.559856,2987.0076,77.14969,255,812741715,963371235,255,0.145251,0.086923,0.058328,80,134,1,132,2,1,0,0,1,0,Normal,0,0.9,0,2025-07-15T10:25:56.991591,Flow_Aware_LSH
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,18,0,0,0,0,Generic,1,0.8453124999999999,1,2025-07-15T10:25:56.996829,Flow_Aware_LSH
0.087298,udp,-,CON,4,4,568,312,80.18511,39038.695,21443.791,0,0,24.012335,23.978334,33.94655,33.898464,0,0,0,0,0.0,0.0,0.0,142,78,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:56.997024,Flow_Aware_LSH
0.001027,udp,-,CON,2,2,130,162,2921.1294,506329.1,630963.94,0,0,0.006,0.01,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:56.997044,Flow_Aware_LSH
0.078007,tcp,-,FIN,60,62,3614,49342,1551.143,364480.12,4978733.0,7,24,1.316458,1.269541,80.588905,78.765854,255,632176052,632497947,255,0.00068,0.000554,0.000126,60,796,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:57.007408,Flow_Aware_LSH
0.634229,tcp,pop3,FIN,20,22,976,5718,64.64542,11705.551,68858.41,7,9,33.380474,29.545618,1704.665,1640.3743,255,490013451,3094594305,255,0.026501,0.013123,0.013378,49,260,0,0,1,1,0,0,0,0,Exploits,1,0.8312499999999999,1,2025-07-15T10:25:57.018108,Flow_Aware_LSH
0.558246,tcp,-,FIN,10,6,568,268,26.869873,7337.267,3210.0542,2,1,55.773335,102.8656,3109.0369,162.88536,255,3647399316,822834033,255,0.143165,0.043914,0.099251,57,45,0,0,1,1,0,0,0,0,Generic,1,0.75,1,2025-07-15T10:25:57.023330,Flow_Aware_LSH
0.823709,tcp,http,FIN,12,28,914,29346,47.346817,8138.7964,274834.9,2,11,74.88264,28.308851,5161.2734,3164.9314,255,3770212799,282351333,255,0.141144,0.058747,0.082397,76,1048,1,13825,1,1,0,0,1,0,Exploits,1,0.75,1,2025-07-15T10:25:57.028504,Flow_Aware_LSH
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,9,9,0,0,0,0,Generic,1,0.8453124999999999,1,2025-07-15T10:25:57.028553,Flow_Aware_LSH
6e-06,udp,dns,INT,2,0,114,0,166666.66,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,18,0,0,0,0,Generic,1,0.75,1,2025-07-15T10:25:57.028569,Flow_Aware_LSH
8e-06,udp,dns,INT,2,0,114,0,125000.0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,37,21,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:25:57.028581,Flow_Aware_LSH
1e-05,udp,dns,INT,2,0,114,0,100000.0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,3,3,0,0,0,0,Generic,1,0.8359375,1,2025-07-15T10:25:57.028593,Flow_Aware_LSH
8e-06,udp,dns,INT,2,0,114,0,125000.0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,21,12,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:25:57.028610,Flow_Aware_LSH
2e-06,udp,dns,INT,2,0,114,0,500000.0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,10,0,0,0,0,Generic,1,0.75,1,2025-07-15T10:25:57.028620,Flow_Aware_LSH
0.96508,tcp,-,FIN,10,8,550,354,17.61512,4103.2866,2569.735,2,1,102.47689,121.15814,5902.7856,189.97247,255,2349761445,2340216898,255,0.194058,0.116966,0.077092,55,44,0,0,3,1,0,0,0,0,Normal,0,0.8359375,0,2025-07-15T10:25:57.033715,Flow_Aware_LSH
1.267942,tcp,http,FIN,10,10,796,1198,14.984913,4523.866,6807.883,2,2,140.80867,134.32822,7838.9375,233.60153,255,3154411621,216125255,255,0.130701,0.058981,0.07172,80,120,1,154,1,1,0,0,1,0,Normal,0,0.8265625,0,2025-07-15T10:25:57.033839,Flow_Aware_LSH
0.001049,udp,dns,CON,2,2,146,178,2859.8667,556720.7,678741.7,0,0,0.011,0.01,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:57.033864,Flow_Aware_LSH
4e-06,udp,dns,INT,2,0,114,0,250000.0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,4,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:25:57.033876,Flow_Aware_LSH
7e-06,udp,dns,INT,2,0,114,0,142857.14,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,42,18,0,0,0,0,Generic,1,0.75,1,2025-07-15T10:25:57.033889,Flow_Aware_LSH
1.203512,tcp,-,FIN,10,8,564,354,14.125327,3376.7842,2060.636,2,1,131.76733,164.28372,8667.544,251.99571,255,715538342,1241146816,255,0.071912,0.053523,0.018389,56,44,0,0,1,1,0,0,0,0,Reconnaissance,1,0.75,1,2025-07-15T10:25:57.033912,Flow_Aware_LSH
6e-06,udp,dns,INT,2,0,114,0,166666.66,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,14,0,0,0,0,Generic,1,0.75,1,2025-07-15T10:25:57.033928,Flow_Aware_LSH
0.778382,tcp,-,FIN,14,10,774,556,29.548473,7389.688,5149.1426,4,3,58.207153,79.80034,2975.746,93.221794,255,3250870482,3664344919,255,0.10487,0.06017,0.0447,55,56,0,0,1,1,0,0,0,0,Normal,0,0.9,0,2025-07-15T10:25:57.033939,Flow_Aware_LSH
1.214457,tcp,-,FIN,10,8,2516,354,13.998025,14920.248,2042.0648,2,1,128.17734,163.23615,8828.925,213.88951,255,2677440583,1737421002,255,0.168199,0.071795,0.096404,252,44,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:57.044262,Flow_Aware_LSH
1.203478,tcp,-,FIN,14,10,774,556,19.111277,4779.481,3330.3477,4,3,86.66254,121.456,4377.0684,151.30927,255,1523608593,332078272,255,0.230091,0.110365,0.119726,55,56,0,0,3,3,0,0,0,0,Normal,0,0.8265625,0,2025-07-15T10:25:57.045038,Flow_Aware_LSH
2e-06,udp,-,INT,2,0,104,0,500000.0,208000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:57.045070,Flow_Aware_LSH
2.232156,tcp,smtp,FIN,36,22,25358,1776,25.535849,88359.414,6078.428,15,8,63.775887,100.17952,4487.3936,136.0935,255,4110304784,3071422357,255,0.140421,0.07298,0.067441,704,81,0,0,1,1,0,0,0,0,Exploits,1,0.9,1,2025-07-15T10:25:57.045087,Flow_Aware_LSH
0.76188,tcp,http,FIN,10,8,964,1964,22.313227,9114.297,18050.088,2,2,84.55778,93.84357,4273.621,162.53647,255,344186074,3454249075,255,0.176383,0.104972,0.071411,96,246,1,516,1,1,0,0,1,0,Generic,1,0.9,1,2025-07-15T10:25:57.045108,Flow_Aware_LSH
6e-06,udp,dns,INT,2,0,114,0,166666.66,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,25,0,0,0,0,Generic,1,0.75,1,2025-07-15T10:25:57.045123,Flow_Aware_LSH
9e-06,sdrp,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Exploits,1,0.75,1,2025-07-15T10:25:57.045133,Flow_Aware_LSH
1e-05,udp,dns,INT,2,0,114,0,100000.0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,4,0,0,0,0,Generic,1,0.8359375,1,2025-07-15T10:25:57.045155,Flow_Aware_LSH
3.028972,tcp,smtp,FIN,48,24,41210,2042,23.440296,106576.09,5168.7505,21,8,64.44621,127.60356,5082.755,176.70505,255,3338294793,1624823672,255,0.153981,0.093317,0.060664,859,85,0,0,1,1,0,0,0,0,Exploits,1,0.75,1,2025-07-15T10:25:57.050272,Flow_Aware_LSH
1.109222,tcp,-,FIN,10,8,614,354,15.326057,3988.3809,2235.8013,2,1,123.19011,134.884,7129.3354,220.51945,255,1425241650,559381371,255,0.329447,0.165033,0.164414,61,44,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:57.050458,Flow_Aware_LSH
0.679706,tcp,-,FIN,32,12,27760,642,63.26265,316525.1,6932.409,13,3,21.313257,56.154816,1622.6644,68.76753,255,3100951520,544267958,255,0.097908,0.062001,0.035907,868,54,0,0,2,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:57.050478,Flow_Aware_LSH
0.65084,tcp,http,FIN,10,8,826,1070,26.120092,9145.105,11517.424,2,2,72.31556,81.66571,3499.2397,114.41283,255,1110807857,1818508542,255,0.144938,0.078603,0.066335,83,134,1,133,1,1,0,0,1,0,Normal,0,0.8359375,0,2025-07-15T10:25:57.050501,Flow_Aware_LSH
7e-06,udp,dns,INT,2,0,114,0,142857.14,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,3,3,0,0,0,0,Generic,1,0.75,1,2025-07-15T10:25:57.050529,Flow_Aware_LSH
1.089026,tcp,-,FIN,10,8,590,354,15.61028,3900.7334,2277.2644,2,1,117.09978,141.82214,6725.057,270.64877,255,2484898533,250987030,255,0.160655,0.096239,0.064416,59,44,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:57.050547,Flow_Aware_LSH
7e-06,udp,dns,INT,2,0,114,0,142857.14,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,3,0,0,0,0,Generic,1,0.75,1,2025-07-15T10:25:57.050561,Flow_Aware_LSH
0.633321,tcp,-,FIN,10,12,846,3968,33.158543,9625.451,45954.58,2,3,70.369,53.30627,4324.799,4047.7158,255,2445039149,3358367010,255,0.16731,0.046269,0.121041,85,331,0,0,2,1,0,0,0,0,Exploits,1,0.840625,1,2025-07-15T10:25:57.050582,Flow_Aware_LSH
5e-06,udp,dns,INT,2,0,114,0,200000.0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,39,24,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:25:57.050599,Flow_Aware_LSH
3e-06,sctp,-,INT,2,0,776,0,333333.3,1034666600.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,388,0,0,0,1,1,0,0,0,0,Exploits,1,0.9,1,2025-07-15T10:25:57.050616,Flow_Aware_LSH
3e-06,udp,dns,INT,2,0,114,0,333333.3,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,18,0,0,0,0,Generic,1,0.75,1,2025-07-15T10:25:57.050629,Flow_Aware_LSH
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,18,0,0,0,0,Generic,1,0.8453124999999999,1,2025-07-15T10:25:57.050651,Flow_Aware_LSH
1e-05,wb-expak,-,INT,2,0,200,0,100000.0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,4,0,0,0,0,Fuzzers,1,0.75,1,2025-07-15T10:25:57.050666,Flow_Aware_LSH
0.005073,tcp,-,FIN,18,18,4256,2456,6899.2705,6339444.0,3658584.5,7,7,0.279647,0.265294,13.846706,0.351925,255,915842929,919059469,255,0.000733,0.000558,0.000175,236,136,0,0,1,1,0,0,0,0,Normal,0,0.9,0,2025-07-15T10:25:57.050686,Flow_Aware_LSH
3e-06,tcp,-,REQ,2,0,90,0,333333.3,119999990.0,0.0,1,0,0.003,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:25:57.050701,Flow_Aware_LSH
2e-06,udp,dns,INT,2,0,114,0,500000.0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,18,0,0,0,0,Generic,1,0.75,1,2025-07-15T10:25:57.050718,Flow_Aware_LSH
